开始时间：2020年08月06日 14:10:15 
传感器1	加速度X	加速度Y	加速度Z	角速度X	角速度Y	角速度Z	角度X	角度Y	角度Z	传感器2	加速度X	加速度Y	加速度Z	角速度X	角速度Y	角速度Z	角度X	角度Y	角度Z	相对姿态角度	角度X	角度Y	
Mac:DA:3E:20:B6:30:BA传感器0	-0.01	0.04	0.97	1.46	1.46	0.49	2.71	1.42	95.25	相对角度姿态	2.71	1.42		
Mac:DA:3E:20:B6:30:BA传感器0	-0.02	0.06	0.98	-1.77	-1.77	-0.79	2.98	1.45	95.34	相对角度姿态	2.98	1.45		
Mac:DA:3E:20:B6:30:BA传感器0	-0.02	0.05	0.99	-0.85	-0.85	1.16	3.10	1.49	95.39	相对角度姿态	3.10	1.49		
Mac:DA:3E:20:B6:30:BA传感器0	-0.02	0.06	0.96	1.22	1.22	2.56	3.13	1.33	95.82	相对角度姿态	3.13	1.33		
Mac:DA:3E:20:B6:30:BA传感器0	0.00	0.07	0.99	0.61	0.61	3.48	3.43	1.20	96.04	相对角度姿态	3.43	1.20		
Mac:DA:3E:20:B6:30:BA传感器0	-0.04	0.06	1.00	-1.04	-1.04	0.37	3.69	1.25	96.34	相对角度姿态	3.69	1.25		
Mac:DA:3E:20:B6:30:BA传感器0	-0.14	0.07	1.07	5.92	5.92	-3.66	3.87	1.76	96.27	相对角度姿态	3.87	1.76		
Mac:DA:3E:20:B6:30:BA传感器0	-0.16	0.04	1.23	18.80	18.80	-11.66	4.87	2.08	95.50	相对角度姿态	4.87	2.08		
Mac:DA:3E:20:B6:30:BA传感器0	-0.45	0.28	1.45	12.88	12.88	-28.08	7.25	4.80	94.25	相对角度姿态	7.25	4.80		
Mac:DA:3E:20:B6:30:BA传感器0	-0.31	0.40	1.29	-41.14	-41.14	-30.33	4.14	4.04	91.43	相对角度姿态	4.14	4.04		
Mac:DA:3E:20:B6:30:BA传感器0	0.05	0.29	1.05	-53.83	-53.83	-18.86	-0.52	2.87	89.11	相对角度姿态	-0.52	2.87		
Mac:DA:3E:20:B6:30:BA传感器0	0.20	0.08	0.66	-83.68	-83.68	-48.83	-7.86	3.44	88.41	相对角度姿态	-7.86	3.44		
Mac:DA:3E:20:B6:30:BA传感器0	0.24	-0.57	0.09	-19.23	-19.23	-60.00	-17.42	9.80	78.91	相对角度姿态	-17.42	9.80		
Mac:DA:3E:20:B6:30:BA传感器0	0.04	-0.41	0.84	-4.82	-4.82	14.95	-18.97	6.79	81.00	相对角度姿态	-18.97	6.79		
Mac:DA:3E:20:B6:30:BA传感器0	-0.12	-0.29	1.06	7.08	7.08	13.49	-18.76	5.04	82.79	相对角度姿态	-18.76	5.04		
Mac:DA:3E:20:B6:30:BA传感器0	-0.22	-0.24	1.04	10.80	10.80	0.98	-17.83	4.93	83.73	相对角度姿态	-17.83	4.93		
Mac:DA:3E:20:B6:30:BA传感器0	-0.17	-0.25	1.04	-1.46	-1.46	0.00	-17.35	4.72	84.07	相对角度姿态	-17.35	4.72		
Mac:DA:3E:20:B6:30:BA传感器0	-0.18	-0.24	1.00	3.72	3.72	0.37	-16.86	5.25	84.28	相对角度姿态	-16.86	5.25		
Mac:DA:3E:20:B6:30:BA传感器0	-0.21	-0.24	1.04	2.56	2.56	-2.87	-16.81	4.89	84.95	相对角度姿态	-16.81	4.89		
Mac:DA:3E:20:B6:30:BA传感器0	-0.23	-0.25	1.01	0.18	0.18	-5.07	-16.74	4.55	85.13	相对角度姿态	-16.74	4.55		
Mac:DA:3E:20:B6:30:BA传感器0	-0.39	-0.24	0.75	12.82	12.82	-29.48	-17.05	4.89	84.48	相对角度姿态	-17.05	4.89		
Mac:DA:3E:20:B6:30:BA传感器0	-0.16	-0.33	0.72	11.60	11.60	-15.20	-16.22	5.38	81.40	相对角度姿态	-16.22	5.38		
Mac:DA:3E:20:B6:30:BA传感器0	-0.42	-0.19	0.47	43.52	43.52	-33.81	-15.63	9.28	80.11	相对角度姿态	-15.63	9.28		
Mac:DA:3E:20:B6:30:BA传感器0	-0.40	0.07	0.49	73.91	73.91	-25.70	-11.12	12.57	75.67	相对角度姿态	-11.12	12.57		
Mac:DA:3E:20:B6:30:BA传感器0	0.30	0.16	1.63	79.22	79.22	-50.90	-1.68	3.99	73.02	相对角度姿态	-1.68	3.99		
Mac:DA:3E:20:B6:30:BA传感器0	0.26	0.19	1.50	44.62	44.62	0.12	5.38	0.93	71.45	相对角度姿态	5.38	0.93		
Mac:DA:3E:20:B6:30:BA传感器0	-0.10	0.22	1.28	-26.49	-26.49	-13.85	7.84	3.21	72.51	相对角度姿态	7.84	3.21		
Mac:DA:3E:20:B6:30:BA传感器0	-0.08	0.04	1.01	-7.08	-7.08	0.43	4.37	2.47	72.28	相对角度姿态	4.37	2.47		
Mac:DA:3E:20:B6:30:BA传感器0	-0.17	0.03	0.90	-11.72	-11.72	-3.36	3.31	3.09	73.08	相对角度姿态	3.31	3.09		
Mac:DA:3E:20:B6:30:BA传感器0	-0.16	0.06	0.92	-8.67	-8.67	-8.00	2.83	3.54	73.42	相对角度姿态	2.83	3.54		
Mac:DA:3E:20:B6:30:BA传感器0	-0.14	0.04	0.97	1.53	1.53	-5.07	2.64	3.45	73.31	相对角度姿态	2.64	3.45		
Mac:DA:3E:20:B6:30:BA传感器0	-0.09	0.01	0.98	-6.23	-6.23	-11.60	2.30	3.16	73.10	相对角度姿态	2.30	3.16		
Mac:DA:3E:20:B6:30:BA传感器0	-0.02	0.10	1.03	21.18	21.18	-36.19	2.94	4.15	71.17	相对角度姿态	2.94	4.15		
